sector,t_skills,m_skills,s_activas,afinidad_t,afinidad_m,t_min,t_max,t_avg,clase_fatiga
10,"[2, 3, 4, 5, 1, 3, 4, 6, 5, 0, 2, 4, 3, 2, 3, 3, 5, 5, 6, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,0.46238095238095234,0.0,3,87,55.3,1
10,"[2, 3, 4, 5, 1, 3, 4, 6, 5, 0, 2, 4, 3, 2, 3, 3, 5, 5, 6, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,0.46238095238095234,0.0,3,87,55.3,1
10,"[2, 3, 4, 5, 1, 3, 4, 6, 5, 0, 2, 4, 3, 2, 3, 3, 5, 5, 6, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,0.46238095238095234,0.0,3,87,55.3,1
10,"[2, 3, 4, 5, 1, 3, 4, 6, 5, 0, 2, 4, 3, 2, 3, 3, 5, 5, 6, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,0.46238095238095234,0.0,3,87,55.3,1
10,"[2, 3, 4, 5, 1, 3, 4, 6, 5, 0, 2, 4, 3, 2, 3, 3, 5, 5, 6, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,0.46238095238095234,0.0,3,87,55.3,1
10,"[2, 3, 4, 5, 1, 3, 4, 6, 5, 0, 2, 4, 3, 2, 3, 3, 5, 5, 6, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,0.46238095238095234,0.0,3,87,55.3,1
10,"[2, 3, 4, 5, 1, 3, 4, 6, 5, 0, 2, 4, 3, 2, 3, 3, 5, 5, 6, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,0.46238095238095234,0.0,3,87,55.3,1
10,"[2, 3, 4, 5, 1, 3, 4, 6, 5, 0, 2, 4, 3, 2, 3, 3, 5, 5, 6, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,0.46238095238095234,0.0,3,87,55.3,1
10,"[2, 3, 4, 5, 1, 3, 4, 6, 5, 0, 2, 4, 3, 2, 3, 3, 5, 5, 6, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,0.46238095238095234,0.0,3,87,55.3,1
10,"[2, 3, 3, 5, 1, 2, 3, 6, 5, 0, 2, 4, 3, 2, 3, 3, 4, 4, 5, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",9,0.49153439153439155,0.0,3,87,53.333333333333336,1
10,"[2, 3, 3, 5, 1, 2, 3, 6, 5, 0, 2, 4, 3, 2, 3, 3, 4, 4, 5, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",9,0.49153439153439155,0.0,3,87,53.333333333333336,1
10,"[2, 3, 3, 5, 1, 2, 3, 6, 5, 0, 2, 4, 3, 2, 3, 3, 4, 4, 5, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",9,0.49153439153439155,0.0,3,87,53.333333333333336,1
10,"[2, 3, 3, 5, 1, 2, 3, 6, 5, 0, 2, 4, 3, 2, 3, 3, 4, 4, 5, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",9,0.49153439153439155,0.0,3,87,53.333333333333336,1
10,"[2, 3, 3, 5, 1, 2, 3, 6, 5, 0, 2, 4, 3, 2, 3, 3, 4, 4, 5, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",9,0.49153439153439155,0.0,3,87,53.333333333333336,1
10,"[2, 3, 3, 5, 1, 2, 3, 6, 5, 0, 2, 4, 3, 2, 3, 3, 4, 4, 5, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",9,0.49153439153439155,0.0,3,87,53.333333333333336,1
10,"[2, 3, 3, 5, 1, 2, 3, 6, 5, 0, 2, 4, 3, 2, 3, 3, 4, 4, 5, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",9,0.49153439153439155,0.0,3,87,53.333333333333336,1
10,"[2, 3, 3, 5, 1, 2, 3, 6, 5, 0, 2, 4, 3, 2, 3, 3, 4, 4, 5, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",9,0.49153439153439155,0.0,3,87,53.333333333333336,1
10,"[2, 3, 3, 5, 1, 2, 3, 6, 5, 0, 2, 4, 3, 2, 3, 3, 4, 4, 5, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",9,0.49153439153439155,0.0,3,87,53.333333333333336,1
10,"[1, 2, 3, 5, 1, 2, 3, 6, 5, 0, 2, 4, 3, 2, 3, 3, 4, 3, 5, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",8,0.5172619047619047,0.0,20,87,59.625,1
10,"[1, 2, 3, 5, 1, 2, 3, 6, 5, 0, 2, 4, 3, 2, 3, 3, 4, 3, 5, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",8,0.5172619047619047,0.0,20,87,59.625,1
10,"[1, 2, 3, 5, 1, 2, 3, 6, 5, 0, 2, 4, 3, 2, 3, 3, 4, 3, 5, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",8,0.5172619047619047,0.0,20,87,59.625,1
10,"[2, 2, 5, 5, 1, 3, 4, 6, 5, 0, 3, 5, 4, 2, 3, 4, 5, 4, 6, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 7, 5, 4, 3, 3, 2, 2, 3]",20,0.4666666666666666,0.17095238095238097,3,90,51.45,1
10,"[2, 2, 5, 5, 1, 3, 4, 6, 5, 0, 3, 5, 4, 2, 3, 4, 5, 4, 6, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 7, 5, 4, 3, 3, 2, 2, 3]",20,0.4666666666666666,0.17095238095238097,3,90,51.45,1
10,"[2, 2, 5, 5, 1, 3, 4, 6, 5, 0, 3, 5, 4, 2, 3, 4, 5, 4, 6, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 7, 5, 4, 3, 3, 2, 2, 3]",20,0.4666666666666666,0.17095238095238097,3,90,51.45,1
10,"[2, 2, 5, 5, 1, 3, 4, 6, 5, 0, 3, 5, 4, 2, 3, 4, 5, 4, 6, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 7, 5, 4, 3, 3, 2, 2, 3]",20,0.4666666666666666,0.17095238095238097,3,90,51.45,1
10,"[2, 2, 5, 5, 1, 3, 4, 6, 5, 0, 3, 5, 4, 2, 3, 4, 5, 4, 6, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 7, 5, 4, 3, 3, 2, 2, 3]",20,0.4666666666666666,0.17095238095238097,3,90,51.45,1
10,"[2, 2, 5, 5, 1, 3, 4, 6, 5, 0, 3, 5, 4, 2, 3, 4, 5, 4, 6, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 7, 5, 4, 3, 3, 2, 2, 3]",20,0.4666666666666666,0.17095238095238097,3,90,51.45,1
10,"[2, 2, 4, 5, 1, 2, 3, 6, 5, 0, 3, 5, 4, 2, 3, 4, 4, 3, 5, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 1, 0, 1, 0, 0, 0, 0]",12,0.4962962962962963,0.1865079365079365,11,87,51.5,1
10,"[2, 2, 4, 5, 1, 2, 3, 6, 5, 0, 3, 5, 4, 2, 3, 4, 4, 3, 5, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 1, 0, 1, 0, 0, 0, 0]",12,0.4962962962962963,0.1865079365079365,11,87,51.5,1
10,"[2, 2, 4, 5, 1, 2, 3, 6, 5, 0, 3, 5, 4, 2, 3, 4, 4, 3, 5, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 1, 0, 1, 0, 0, 0, 0]",12,0.4962962962962963,0.1865079365079365,11,87,51.5,1
10,"[2, 2, 4, 5, 1, 2, 3, 6, 5, 0, 3, 5, 4, 2, 3, 4, 4, 3, 5, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 1, 0, 1, 0, 0, 0, 0]",12,0.4962962962962963,0.1865079365079365,11,87,51.5,1
10,"[2, 2, 5, 5, 1, 3, 4, 6, 5, 0, 3, 5, 4, 2, 3, 4, 5, 4, 6, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 7, 5, 4, 3, 3, 2, 2, 3]",20,0.4666666666666666,0.17095238095238097,3,90,51.45,1
10,"[2, 2, 5, 5, 1, 3, 4, 6, 5, 0, 3, 5, 4, 2, 3, 4, 5, 4, 6, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 7, 5, 4, 3, 3, 2, 2, 3]",20,0.4666666666666666,0.17095238095238097,3,90,51.45,1
10,"[2, 2, 5, 5, 1, 3, 4, 6, 5, 0, 3, 5, 4, 2, 3, 4, 5, 4, 6, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 7, 5, 4, 3, 3, 2, 2, 3]",20,0.4666666666666666,0.17095238095238097,3,90,51.45,1
10,"[2, 2, 5, 5, 1, 3, 4, 6, 5, 0, 3, 5, 4, 2, 3, 4, 5, 4, 6, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 7, 5, 4, 3, 3, 2, 2, 3]",20,0.4666666666666666,0.17095238095238097,3,90,51.45,1
10,"[2, 2, 5, 5, 1, 3, 4, 6, 5, 0, 3, 5, 4, 2, 3, 4, 5, 4, 6, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 7, 5, 4, 3, 3, 2, 2, 3]",20,0.4666666666666666,0.17095238095238097,3,90,51.45,1
10,"[2, 2, 5, 5, 1, 3, 4, 6, 5, 0, 3, 5, 4, 2, 3, 4, 5, 4, 6, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 6, 4, 4, 2, 2, 2, 2, 3]",19,0.4666666666666666,0.18994708994708998,3,90,53.26315789473684,1
10,"[2, 2, 3, 4, 1, 2, 3, 5, 4, 0, 3, 4, 3, 2, 3, 3, 3, 2, 5, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 1, 0, 1, 0, 0, 0, 0]",11,0.4958333333333333,0.1865079365079365,16,87,55.18181818181818,1
10,"[1, 2, 3, 4, 1, 2, 3, 5, 4, 0, 3, 4, 2, 2, 3, 2, 2, 1, 4, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 1, 0, 1, 0, 0, 0, 0]",10,0.4952380952380952,0.1865079365079365,16,87,55.3,1
10,"[1, 2, 3, 4, 1, 2, 3, 5, 4, 0, 3, 4, 2, 2, 3, 2, 2, 1, 4, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 1, 0, 1, 0, 0, 0, 0]",10,0.4952380952380952,0.1865079365079365,16,87,55.3,1
10,"[1, 2, 3, 4, 1, 2, 3, 5, 4, 0, 3, 4, 2, 2, 3, 2, 2, 1, 4, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 1, 0, 1, 0, 0, 0, 0]",10,0.4952380952380952,0.1865079365079365,16,87,55.3,1
10,"[2, 2, 5, 5, 1, 3, 4, 6, 5, 0, 3, 5, 4, 2, 3, 4, 5, 4, 6, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 5, 4, 3, 2, 2, 2, 2, 3]",18,0.4666666666666666,0.19285714285714284,3,90,53.94444444444444,1
10,"[2, 2, 4, 5, 1, 2, 3, 6, 5, 0, 3, 5, 4, 2, 3, 4, 4, 3, 5, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 4, 4, 2, 1, 2, 2, 2, 3]",16,0.4962962962962963,0.2204081632653061,3,90,51.9375,1
10,"[2, 2, 4, 5, 1, 2, 3, 6, 5, 0, 3, 5, 4, 2, 3, 4, 4, 3, 5, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 4, 4, 2, 1, 2, 2, 2, 3]",16,0.4962962962962963,0.2204081632653061,3,90,51.9375,1
10,"[2, 2, 4, 5, 1, 2, 3, 6, 5, 0, 3, 5, 4, 2, 3, 4, 4, 3, 5, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 4, 3, 2, 1, 2, 1, 2, 2]",15,0.4962962962962963,0.2571428571428571,11,90,55.2,1
10,"[2, 2, 4, 5, 1, 2, 3, 6, 5, 0, 3, 5, 4, 2, 3, 4, 4, 3, 5, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 5, 4, 3, 2, 2, 2, 2, 3]",17,0.4962962962962963,0.19285714285714284,3,90,52.05882352941177,1
10,"[2, 2, 4, 5, 1, 2, 3, 6, 5, 0, 3, 5, 4, 2, 3, 4, 4, 3, 5, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 4, 4, 2, 1, 2, 2, 2, 3]",16,0.4962962962962963,0.2204081632653061,3,90,51.9375,1
10,"[1, 2, 3, 4, 1, 2, 3, 5, 4, 0, 3, 4, 2, 2, 3, 2, 2, 1, 4, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 1, 0, 1, 0, 0, 0, 0]",10,0.4952380952380952,0.1865079365079365,16,87,55.3,1
10,"[1, 2, 3, 4, 1, 2, 3, 5, 4, 0, 3, 4, 2, 2, 3, 2, 2, 1, 4, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 1, 0, 1, 0, 0, 0, 0]",10,0.4952380952380952,0.1865079365079365,16,87,55.3,1
10,"[1, 2, 3, 4, 1, 2, 3, 5, 4, 0, 3, 4, 2, 2, 3, 2, 2, 1, 4, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 1, 0, 1, 0, 0, 0, 0]",10,0.4952380952380952,0.1865079365079365,16,87,55.3,1
10,"[2, 2, 4, 5, 1, 2, 3, 6, 5, 0, 3, 5, 4, 2, 3, 4, 4, 3, 5, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 4, 3, 2, 1, 2, 1, 2, 2]",15,0.4962962962962963,0.2571428571428571,11,90,55.2,1
10,"[2, 2, 4, 5, 1, 2, 3, 6, 5, 0, 3, 5, 4, 2, 3, 4, 4, 3, 5, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 4, 3, 2, 1, 2, 1, 2, 2]",15,0.4962962962962963,0.2571428571428571,11,90,55.2,1
10,"[2, 2, 4, 5, 1, 2, 3, 6, 5, 0, 3, 5, 4, 2, 3, 4, 4, 3, 5, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 2, 2, 1, 1, 1, 1, 1]",14,0.4962962962962963,0.25857142857142856,11,90,56.642857142857146,1
10,"[2, 2, 4, 5, 1, 2, 3, 6, 5, 0, 3, 5, 4, 2, 3, 4, 4, 3, 5, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 1, 1, 1, 1, 1, 0, 0]",13,0.4962962962962963,0.2232142857142857,11,87,54.07692307692308,1
10,"[1, 2, 3, 4, 1, 2, 3, 5, 4, 0, 3, 4, 2, 2, 3, 2, 2, 1, 4, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 1, 0, 1, 0, 0, 0, 0]",10,0.4952380952380952,0.1865079365079365,16,87,55.3,1
10,"[1, 2, 3, 4, 1, 2, 3, 5, 4, 0, 3, 4, 2, 2, 3, 2, 2, 1, 4, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 1, 0, 1, 0, 0, 0, 0]",10,0.4952380952380952,0.1865079365079365,16,87,55.3,1
10,"[1, 2, 3, 4, 1, 2, 3, 5, 4, 0, 3, 4, 2, 2, 3, 2, 2, 1, 4, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 1, 0, 1, 0, 0, 0, 0]",10,0.4952380952380952,0.1865079365079365,16,87,55.3,1
10,"[1, 2, 3, 3, 0, 2, 3, 4, 3, 0, 3, 4, 1, 1, 2, 2, 2, 1, 4, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 1, 0, 1, 0, 0, 0, 0]",9,0.5499999999999999,0.1865079365079365,16,87,54.666666666666664,1
10,"[1, 2, 3, 3, 0, 2, 3, 4, 3, 0, 3, 4, 1, 1, 2, 2, 2, 1, 4, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 1, 0, 1, 0, 0, 0, 0]",9,0.5499999999999999,0.1865079365079365,16,87,54.666666666666664,1
10,"[1, 2, 3, 3, 0, 2, 3, 4, 3, 0, 3, 4, 1, 1, 2, 2, 2, 1, 4, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 1, 0, 1, 0, 0, 0, 0]",9,0.5499999999999999,0.1865079365079365,16,87,54.666666666666664,1
10,"[1, 2, 3, 3, 0, 2, 3, 4, 3, 0, 3, 4, 1, 1, 2, 2, 2, 1, 4, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 1, 0, 1, 0, 0, 0, 0]",9,0.5499999999999999,0.1865079365079365,16,87,54.666666666666664,1
10,"[1, 2, 3, 3, 0, 2, 3, 4, 3, 0, 3, 4, 1, 1, 2, 2, 2, 1, 4, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 1, 0, 1, 0, 0, 0, 0]",9,0.5499999999999999,0.1865079365079365,16,87,54.666666666666664,1
10,"[1, 2, 3, 3, 0, 2, 3, 4, 3, 0, 3, 4, 1, 1, 2, 2, 2, 1, 4, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 1, 0, 1, 0, 0, 0, 0]",9,0.5499999999999999,0.1865079365079365,16,87,54.666666666666664,1
10,"[1, 2, 3, 3, 0, 2, 3, 4, 3, 0, 3, 4, 1, 1, 2, 2, 2, 1, 4, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 1, 0, 1, 0, 0, 0, 0]",9,0.5499999999999999,0.1865079365079365,16,87,54.666666666666664,1
10,"[1, 2, 3, 3, 0, 2, 3, 4, 3, 0, 3, 4, 1, 1, 2, 2, 2, 1, 4, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 1, 0, 1, 0, 0, 0, 0]",9,0.5499999999999999,0.1865079365079365,16,87,54.666666666666664,1
10,"[1, 2, 3, 3, 0, 2, 3, 4, 3, 0, 3, 4, 1, 1, 2, 2, 2, 1, 4, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 1, 0, 1, 0, 0, 0, 0]",9,0.5499999999999999,0.1865079365079365,16,87,54.666666666666664,0
10,"[1, 2, 3, 3, 0, 2, 3, 4, 3, 0, 3, 4, 1, 1, 2, 2, 2, 1, 4, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 1, 0, 1, 0, 0, 0, 0]",9,0.5499999999999999,0.1865079365079365,16,87,54.666666666666664,0
10,"[1, 2, 3, 3, 0, 2, 3, 4, 3, 0, 3, 4, 1, 1, 2, 2, 2, 1, 4, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 1, 0, 1, 0, 0, 0, 0]",9,0.5499999999999999,0.1865079365079365,16,87,54.666666666666664,0
10,"[1, 2, 3, 3, 0, 2, 3, 4, 3, 0, 3, 4, 1, 1, 2, 2, 2, 1, 4, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 1, 0, 1, 0, 0, 0, 0]",9,0.5499999999999999,0.1865079365079365,16,87,54.666666666666664,0
10,"[1, 2, 3, 3, 0, 2, 3, 4, 3, 0, 3, 4, 1, 1, 2, 2, 2, 1, 4, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 1, 0, 1, 0, 0, 0, 0]",9,0.5499999999999999,0.1865079365079365,16,87,54.666666666666664,0
10,"[1, 2, 3, 3, 0, 2, 3, 4, 3, 0, 3, 4, 1, 1, 2, 2, 2, 1, 4, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 1, 0, 0, 0, 0, 0, 0]",8,0.5499999999999999,0.20833333333333331,16,87,55.25,0
10,"[1, 2, 3, 3, 0, 2, 3, 4, 3, 0, 3, 4, 1, 1, 2, 2, 2, 1, 4, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 1, 0, 0, 0, 0, 0, 0]",8,0.5499999999999999,0.20833333333333331,16,87,55.25,0
10,"[2, 2, 4, 5, 1, 2, 3, 6, 5, 0, 3, 5, 4, 2, 3, 4, 4, 3, 5, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 1, 0, 1, 0, 0, 0, 0]",12,0.4962962962962963,0.1865079365079365,11,87,51.5,1
